,id,outcome,risk,exposure,cov_1,cov_2
53,350.0,0.0,0.0,0.001898291567880851,3.6080624168245645,0.11656116734273914
54,457.0,0.0,0.0,0.007185897135959709,2.924113094670429,0.7653716468714481
55,86.0,0.0,0.0,0.7603727199954555,1.1164038028126375,0.7010970342983326
56,55.0,0.0,0.0,0.7475301674511108,2.0547754238851574,0.44899913688059323
57,28.0,0.0,0.0,0.7455738942076552,2.172392869113822,0.7027746025946779
58,152.0,0.0,0.0,0.7459984570262655,0.859347057130782,0.8435604496008942
59,329.0,0.0,0.0,0.01215089539326971,2.633266238727717,0.9047249093722299
60,301.0,0.0,0.0,0.011766634352344946,2.3962114918911332,0.13674727137069775
61,271.0,0.0,0.0,0.015450374895139368,2.479520129468142,0.2095177846958285
62,95.0,0.0,0.0,0.7661764477788153,0.6143547889997321,0.15286025226813282
63,168.0,0.0,0.0,0.7551543544721353,3.1869309068694576,0.17222780224866974
64,336.0,0.0,0.0,0.012589977570952713,0.958605606857398,0.6302536581654526
65,17.0,0.0,0.0,0.7441804475019239,3.359273526471258,0.34944522845847514
66,264.0,0.0,0.0,0.012885787982795709,1.63843267547344,0.3938859842739151
67,441.0,0.0,0.0,0.01692038360675999,3.588928314002995,0.9361501220261239
68,122.0,0.0,0.0,0.7497631235898954,1.590597826445514,0.9847346537726871
69,5.0,0.0,0.0,0.7574542832086676,1.143599370688376,0.6654278538476605
70,434.0,0.0,0.0,0.003835216551529939,1.562758312659372,0.6597007902011521
71,223.0,0.0,0.0,0.7520424518925612,2.247772392968504,0.20107417269561612
72,144.0,0.0,0.0,0.7663968212231591,1.005621057580812,0.6867223233036077
73,32.0,0.0,0.0,0.7358474212309969,2.941202456067608,0.8186935922145893
74,242.0,0.0,0.0,0.7342409912579351,2.038525013774359,0.8868652437698877
75,367.0,0.0,0.0,0.0013194000823953445,3.3327519710171387,0.7915392669066545
76,385.0,0.0,0.0,0.006202343356823319,2.532105623901489,0.19279581045859084
77,496.0,0.0,0.0,0.012246400702862663,1.2085082884571354,0.1285506100995193
78,228.0,0.0,0.0,0.7425879390047603,1.598564444935499,0.9307894855448415
79,120.0,0.0,0.0,0.7493728593404894,1.17924351083051,0.4196565380731492
80,269.0,0.0,0.0,0.00579610118580825,3.4770371089777856,0.24572942422014443
81,415.0,0.0,0.0,0.007561545805397972,3.1415522499468147,0.09196916789572596
82,33.0,0.0,0.0,0.748327417963834,1.790835717796019,0.11215064505184058
83,224.0,0.0,0.0,0.7474036323947413,2.904016668304713,0.9896678872179542
84,247.0,0.0,0.0,0.7467325566250477,1.7186073522311478,0.8481724905575891
85,334.0,0.0,0.0,0.006793359317599393,3.8378624071744456,0.12604719838122536
86,153.0,0.0,0.0,0.7430112158855634,2.2421442871373336,0.3473908104468826
87,198.0,0.0,0.0,0.7424815656503744,2.2214945233600405,0.32100507615868046
88,135.0,0.0,0.0,0.7396606372135419,0.7700466005787175,0.8683762894423618
89,467.0,0.0,0.0,0.001072790606057596,3.4437123665258147,0.9534646668784345
90,205.0,0.0,0.0,0.7390639267754313,0.7492845489012243,0.8882438828393506
91,494.0,0.0,0.0,0.012094515524585864,1.4225367601390033,0.03957090918616335
92,162.0,0.0,0.0,0.7458892503631044,1.9664859219437658,0.3811309146281491
93,166.0,0.0,0.0,0.745785697290393,2.9616001139242134,0.12708654214474935
94,295.0,0.0,0.0,0.00853454244631979,1.568224626205572,0.5534659794864503
95,459.0,0.0,0.0,0.006938498132552872,1.347388746998878,0.1489408343751356
96,213.0,0.0,0.0,0.7560010235300823,2.881795598554045,0.4569455237597011
97,105.0,0.0,0.0,0.770202156325224,0.895520813060224,0.09800526000108678
98,62.0,0.0,0.0,0.7554360008063912,3.0721685871077082,0.3065206148104004
99,347.0,0.0,0.0,0.003035256705550031,1.962337784610955,0.06083280629582377
100,315.0,0.0,0.0,8.64952990472569e-05,3.558391353257583,0.630660870865435
101,379.0,0.0,0.0,0.01199993204217426,1.3772430161636466,0.4783365503918754
102,124.0,0.0,0.0,0.7496931360715818,0.98211934536603,0.6022077189524843
103,409.0,0.0,0.0,0.004544690717965097,2.3800352271646172,0.45520562862713965
104,151.0,0.0,0.0,0.7447315731950189,1.999205862982334,0.8701566350476945
105,365.0,0.0,0.0,0.0024642921168090475,1.4685386408306889,0.1641729847087482
106,335.0,0.0,0.0,0.00914962471764385,3.675571158839447,0.32622406962438355
107,348.0,0.0,0.0,0.020387196598825274,1.2600546906739651,0.9082858853583062
108,115.0,0.0,0.0,0.7388193508094679,1.88849291544892,0.23589840741861756
109,30.0,0.0,0.0,0.740440468322916,0.18719231653862511,0.5352416860746866
110,303.0,0.0,0.0,0.02031275740463907,1.7818870237073028,0.8809275713128882
111,396.0,0.0,0.0,0.008199215928047876,2.475482827517688,0.9581163771048489
112,89.0,0.0,0.0,0.7644616138781996,2.553967635291215,0.536048916407057
113,355.0,0.0,0.0,0.005267653189213954,2.7099669876374004,0.23543573107316884
114,436.0,0.0,0.0,0.004398325025960168,3.1302637922690506,0.1809923050854676
115,254.0,0.0,0.0,0.0068176150431289665,2.9284852925828275,0.3576232895453809
116,478.0,0.0,0.0,0.0032240260686065936,3.2555844018238305,0.8424785969782653
117,451.0,0.0,0.0,0.010649130398040298,3.551140850616843,0.6212419212704294
118,423.0,0.0,0.0,0.0016261053581131675,1.507796040707079,0.0529724717133474
119,27.0,0.0,0.0,0.7574764037132964,1.9482306594939724,0.01739438177699948
120,364.0,0.0,0.0,0.013255547592384372,2.953454230525357,0.4820082889959795
121,290.0,0.0,0.0,0.01351682132259777,3.365016153802458,0.5125386367061147
122,167.0,0.0,0.0,0.7377928364101495,1.385223873575158,0.7293037194882426
123,399.0,0.0,0.0,0.0016153086380097557,3.7692095759145583,0.7585097135874852
124,226.0,0.0,0.0,0.7269767093945219,3.049799433398277,0.5920352380202338
125,469.0,0.0,0.0,0.017875204481663416,2.7089613099913143,0.4281082439726692
126,184.0,0.0,0.0,0.7464190964497338,3.197909496969029,0.6687879719965625
127,195.0,0.0,0.0,0.7467830880181177,2.373699230285894,0.7330278621777894
128,190.0,0.0,0.0,0.7490229438025681,1.088018302801763,0.19724615240419696
129,433.0,0.0,0.0,0.015824504145192476,2.460689669903484,0.05320541141052881
130,491.0,0.0,0.0,0.007064531853983799,4.132052213546357,0.29556384721207485
131,296.0,0.0,0.0,0.008830783931407897,1.0932532601882923,0.533873165888235
132,479.0,0.0,0.0,0.016059040161553115,3.4375246260969883,0.11187575246352588
133,327.0,0.0,0.0,0.0008487130997297983,1.6714600925402725,0.15020801415682605
134,316.0,0.0,0.0,0.010753931483200219,0.872890641509596,0.3320920308067935
135,248.0,0.0,0.0,0.7379655699278969,2.512319302701806,0.020330723703689935
136,14.0,0.0,0.0,0.7504391305359472,0.748166762635053,0.21325539074119182
137,220.0,0.0,0.0,0.754417399016086,2.013502352502155,0.35153459035555035
138,136.0,0.0,0.0,0.7382653171349667,1.5295647351618522,0.7971060350111604
139,197.0,0.0,0.0,0.7425734282961939,1.0298314437798024,0.9424674124197971
140,392.0,0.0,0.0,0.005535817394925305,2.685442941024691,0.8753329349234696
141,139.0,0.0,0.0,0.7480923283442186,1.5651926240813168,0.8512582955376975
142,419.0,0.0,0.0,0.01600896847499445,1.4584331571184614,0.35801579295361663
143,345.0,0.0,0.0,0.003942663932131146,3.29540854450882,0.2432140326875435
144,201.0,0.0,0.0,0.7480445000742426,1.8451509854922215,0.5546022464647772
145,363.0,0.0,0.0,0.0009958998906928812,2.3730930940004846,0.4599814487901107
146,218.0,0.0,0.0,0.7497853553834496,3.2460062632578492,0.39923043806141756
147,169.0,0.0,0.0,0.7637724157561087,2.4957759090986276,0.7796920242524875
148,25.0,0.0,0.0,0.7672764112138292,3.060268535584066,0.14583861903380635
149,300.0,0.0,0.0,0.0025370196759697014,2.9396457223683923,0.5757994965513311
150,332.0,0.0,0.0,0.0018452655870792698,3.4544721221795918,0.7316786925254871
151,66.0,0.0,0.0,0.7539387234652607,2.784802418482872,0.5609233255989398
152,173.0,0.0,0.0,0.7513433426201821,2.0505545901346096,0.28942066979861214
153,318.0,0.0,0.0,0.004664185858192666,2.735537705935948,0.6210055239003831
154,57.0,0.0,0.0,0.7534726091481387,3.4232818156717406,0.0759516079167657
155,106.0,0.0,0.0,0.7488816630417473,3.0690594251986902,0.236269548289756
156,121.0,0.0,0.0,0.7530721638093577,2.8712515437470936,0.17304206547061374
157,331.0,0.0,0.0,0.005650888362874921,3.387206993477771,0.1475750599266311
158,11.0,0.0,0.0,0.7629224917508427,2.1221224528299403,0.10595257825155235
159,75.0,0.0,0.0,0.74613311104038,0.7981626404914126,0.21182624236844172
160,3.0,0.0,0.0,0.7639565289542698,2.747096532414707,0.8253345976502787
161,215.0,0.0,0.0,0.7464032484377,3.1478117366522946,0.4008720548391884
162,297.0,0.0,0.0,0.005842995552294383,2.241232382828134,0.06075019992452424
163,188.0,0.0,0.0,0.7494010395556524,1.2995467490131098,0.08076526129099659
164,244.0,0.0,0.0,0.7519309204944646,0.7829331389104242,0.16484730591413377
165,406.0,0.0,0.0,0.0030154134094431562,1.4216452021015464,0.9035804687757072
166,52.0,0.0,0.0,0.7598374833539668,2.173748196899908,0.002714372375620555
167,250.0,0.0,0.0,0.008769458966816994,3.3114429845310145,0.387449208797777
168,189.0,0.0,0.0,0.7501146394580511,3.1319087501725362,0.6907909957677101
169,299.0,0.0,0.0,0.009192431037244727,1.0232062471142929,0.8074721160690351
170,263.0,0.0,0.0,0.01081588378901324,3.909305406198753,0.8885830935885669
171,210.0,0.0,0.0,0.7470101156079936,0.7673192580863304,0.8060324587306092
172,77.0,0.0,0.0,0.7559799737040329,2.042895325626108,0.5061925506080208
173,398.0,0.0,0.0,0.019346616380356004,1.6909588064242302,0.17256846333443676
174,317.0,0.0,0.0,0.008252972417778013,2.3082266867742702,0.7492138842542608
175,422.0,0.0,0.0,0.004886809077484603,2.5749190791106615,0.5480582302434198
176,473.0,0.0,0.0,0.010761638190634018,1.5331201570884765,0.446040216469169
177,360.0,0.0,0.0,0.013215392190290543,2.5277874906183144,0.7486981020619754
178,91.0,0.0,0.0,0.7256675964029814,2.645643584868795,0.056129140991305504
179,464.0,0.0,0.0,0.00035485135314510365,3.055541535406907,0.6591634448532383
180,306.0,0.0,0.0,0.019317852567306244,2.045857310260505,0.9606278938120562
181,325.0,0.0,0.0,0.008512350225171952,3.895624074630979,0.7286747081903227
182,129.0,0.0,0.0,0.7279995206414186,2.340256929357518,0.8506216026745607
183,397.0,0.0,0.0,0.006099050517229108,2.567569180966303,0.015234677084696169
184,26.0,0.0,0.0,0.7427196365649734,1.564107000915727,0.258850040659373
185,147.0,0.0,0.0,0.7670697260900752,1.8577098097728322,0.2461261444527446
186,85.0,0.0,0.0,0.7544309053309746,2.827268794593331,0.4125319353542153
187,253.0,0.0,0.0,0.006038373458585459,3.0161666608157383,0.5062816850825052
188,171.0,0.0,0.0,0.7459588914408877,3.0667825577127594,0.18342041739113468
189,475.0,0.0,0.0,0.007675876807820632,2.3461806549918593,0.9683038044591304
190,80.0,0.0,0.0,0.7286443185306152,1.9222552374192072,0.9902250066784769
191,70.0,0.0,0.0,0.7370333390011685,1.3023351616051742,0.8877303311267983
192,439.0,0.0,0.0,0.0043935083992385025,3.4973641323247513,0.3003885605697241
193,170.0,0.0,0.0,0.7546416704979751,0.9557121217160872,0.2563496819977148
194,413.0,0.0,0.0,0.0009763882630554897,2.4916059685692638,0.2099061107793544
195,274.0,0.0,0.0,0.01405882771625788,1.4770426354788082,0.4184809244142891
196,340.0,0.0,0.0,0.0003789713782953741,2.469325667002804,0.08391630646265202
197,99.0,0.0,0.0,0.7366200292249718,1.0506529956396136,0.2831905257139241
198,359.0,0.0,0.0,0.0020557639341693794,1.544034477060876,0.012680958185187441
199,21.0,0.0,0.0,0.7299646379264302,1.2685878203048415,0.12216719246218255
200,53.0,0.0,0.0,0.7442647128248949,1.0862537580262375,0.1683828689580349
201,200.0,0.0,0.0,0.7405317018817086,0.9277482762276397,0.8052641325066737
202,13.0,0.0,0.0,0.7376802706860528,2.907648743398425,0.010878026959085574
203,424.0,0.0,0.0,0.002210363057517787,3.290926903195431,0.7936210312953341
204,319.0,0.0,0.0,0.0029205441017851543,2.2750371614333678,0.2699392135512424
205,252.0,0.0,0.0,0.0019674378785026815,3.982486154147602,0.9979378922465659
206,386.0,0.0,0.0,0.005351743472913245,2.369197250004006,0.9239853217523623
207,163.0,0.0,0.0,0.7412035633704912,1.8552858820661986,0.7257703966149271
208,481.0,0.0,0.0,0.009039315541770388,3.7244038337811016,0.0938607543877168
209,61.0,0.0,0.0,0.755172488671191,1.8579223153160642,0.7666237268636644
210,172.0,0.0,0.0,0.769850938535504,1.9327924077399272,0.16192767602159164
211,148.0,0.0,0.0,0.7423041558111674,2.6743420621316725,0.2963140175403245
212,256.0,0.0,0.0,0.017517761084125213,2.4780966980599737,0.885330679699589
213,133.0,0.0,0.0,0.7498619516184798,3.563964248385824,0.18943301508946386
214,216.0,0.0,0.0,0.7476518775504587,2.7250829041106353,0.9281976568799641
215,177.0,0.0,0.0,0.7506469043198877,1.34340030563743,0.9888803522517055
216,45.0,0.0,0.0,0.72069607050948,1.0007444985630114,0.22038859803120192
217,104.0,0.0,0.0,0.7462994767199785,2.585313256247527,0.052729341423503495
218,275.0,0.0,0.0,0.0022039926793787907,1.3961620514909054,0.5441262233679643
219,328.0,0.0,0.0,0.0057304515495998475,1.7421086221378224,0.3279347335140851
220,112.0,0.0,0.0,0.7475953415485156,1.441007430018924,0.41168653835655544
221,116.0,0.0,0.0,0.7497703843261497,0.455872563932991,0.3468769634251352
222,65.0,0.0,0.0,0.7533004328211729,2.9021131351293232,0.9299547189147661
223,43.0,0.0,0.0,0.7290871188506876,0.6351461072061806,0.6758124552054587
224,81.0,0.0,0.0,0.7641258468252193,1.4911735846143,0.7188203124760522
225,395.0,0.0,0.0,0.0005759506051115029,2.619032870422879,0.43563561726993705
226,9.0,0.0,0.0,0.7560692209865087,2.438149811878105,0.9827144812371974
227,404.0,0.0,0.0,0.01395961748143154,1.8455013836497227,0.7008827167176844
228,96.0,0.0,0.0,0.752299473074334,3.04672303731294,0.16695562670807162
229,154.0,0.0,0.0,0.7403726451837942,1.0411614027133682,0.2913604098721114
230,391.0,0.0,0.0,0.00031841645805907306,2.0586217159009896,0.6027397776940434
231,400.0,0.0,0.0,0.008448526466935457,1.9957792848012361,0.7843016006354301
232,161.0,0.0,0.0,0.7323208651897171,2.8805293734982986,0.6429384091970329
233,137.0,0.0,0.0,0.735395735748053,2.788259445633226,0.19807422999592428
234,71.0,0.0,0.0,0.7546141469821559,1.0899120089427723,0.6250785876206864
235,246.0,0.0,0.0,0.7501329120063115,1.1835019652162484,0.9474065420996374
236,20.0,0.0,0.0,0.7488790941292857,2.0732999633195757,0.044707892036396246
237,46.0,0.0,0.0,0.7430878169672172,1.2091979086167466,0.14441631396898125
238,307.0,0.0,0.0,0.008286267334858205,2.6558680580210865,0.3899387545610534
239,93.0,0.0,0.0,0.7562945059090521,2.6513940669514016,0.13658297975103773
240,490.0,0.0,0.0,0.013041719224192415,2.7886633440049176,0.6005606892135311
241,101.0,0.0,0.0,0.7377382095423523,2.063065546076416,0.3479146556336924
242,431.0,0.0,0.0,0.003086248261384415,3.6701260876314947,0.8358785381144346
243,304.0,0.0,0.0,0.009367685912002247,1.41903910309952,0.4078430862821796
244,293.0,0.0,0.0,0.0029192119251281456,2.238245199623041,0.9370040486419476
245,44.0,0.0,0.0,0.740349010410425,0.8161894044139864,0.24236748327157542
246,442.0,0.0,0.0,0.0031640913137867574,3.3293358093620484,0.16964506416081948
247,294.0,0.0,0.0,0.00047242101945289247,3.330435213746748,0.8175667638185004
248,450.0,0.0,0.0,5.8727420998936655e-05,3.193736819648868,0.20197224961551263
249,440.0,0.0,0.0,0.006676999719020388,2.472780475777043,0.04008878334913635
250,387.0,0.0,0.0,0.0010131537927385891,3.572541614467261,0.7777719932543147
251,394.0,0.0,0.0,0.010374346570116802,3.2524599935137624,0.9289275971293658
252,202.0,0.0,0.0,0.7410731591956599,2.3707869453091552,0.6256882438665374
253,98.0,0.0,0.0,0.7594675536742989,3.4133461528193036,0.3753412140046988
254,492.0,0.0,0.0,0.012814499339984315,1.644808928909638,0.5301614552045001
255,354.0,0.0,0.0,0.0034892312166726887,1.4818304229772445,0.1848968775724139
256,111.0,0.0,0.0,0.7540918138813798,1.9131727700957788,0.3724182799474518
257,117.0,0.0,0.0,0.74231180717342,2.8459881695479776,0.6351656007921427
258,314.0,0.0,0.0,0.005498384646741751,2.318039343883773,0.45240690051362864
259,288.0,0.0,0.0,0.003081999814076385,1.28683167483909,0.5045610674185519
260,237.0,0.0,0.0,0.7418672514398712,2.1098822452203705,0.8751494455451146
261,361.0,0.0,0.0,0.01285331405889649,1.257251659005213,0.569015485594218
262,403.0,0.0,0.0,0.008419484813880187,4.13421304886395,0.3421173086156587
263,90.0,0.0,0.0,0.7395314382403028,1.6060134764412823,0.1954634604826221
264,421.0,0.0,0.0,0.005512179503479764,2.8962540027932233,0.34955810567501355
265,209.0,0.0,0.0,0.7665379131475016,2.9061696640798655,0.1860931921525698
266,282.0,0.0,0.0,0.0034569005870865492,3.085987627180333,0.46106502764197066
267,408.0,0.0,0.0,0.0073727111056830575,2.504766043298533,0.9973553330233396
268,94.0,0.0,0.0,0.7604120438178215,1.6903320535162374,0.9589840415681374
269,100.0,0.0,0.0,0.7341735777911079,1.8411360718851566,0.6874238307746552
270,56.0,0.0,0.0,0.7457981614904376,1.6269472850506481,0.7770926995822682
271,389.0,0.0,0.0,0.007791142569771038,1.5027174780176402,0.8432319443315551
272,498.0,0.0,0.0,0.0074383172125312485,1.0460483682451875,0.3441828050792066
273,8.0,0.0,0.0,0.7443697540626248,1.8777528322077632,0.2785513923512719
274,72.0,0.0,0.0,0.728186323781821,0.439708556837056,0.31394148801644406
275,378.0,0.0,0.0,0.00930893133986318,1.6093050399789586,0.32297991118015135
276,204.0,0.0,0.0,0.7531143288631137,2.9999501907651958,0.04974446506983776
277,22.0,0.0,0.0,0.7557522221319812,3.6290988857780477,0.7445835465890646
278,240.0,0.0,0.0,0.7633116473398761,2.822007456906723,0.17571321003579454
279,109.0,0.0,0.0,0.7505647975295571,0.7697687269033238,0.0948122225486846
280,211.0,0.0,0.0,0.7547581174875179,1.0796379788221915,0.8372488627093934
281,322.0,0.0,0.0,0.007375319937679821,2.705335675680668,0.6573277042656217
282,444.0,0.0,0.0,0.00989771611981292,2.8747720737855653,0.17630401642324922
283,445.0,0.0,0.0,0.0007513559598154783,0.9854204238560437,0.828270936599054
284,42.0,0.0,0.0,0.7588407286386604,1.3082485922803115,0.1301587331283356
285,217.0,0.0,0.0,0.7517528273967217,3.0835852979417857,0.20492590475883532
286,485.0,0.0,0.0,0.0034888995181536625,1.7280989794970179,0.8113643122083871
287,149.0,0.0,0.0,0.7605375349688088,2.9085744688417288,0.12491866138775476
288,461.0,0.0,0.0,0.002051285583570524,2.2718712271215633,0.7719437059347977
289,448.0,0.0,0.0,0.000525907931568154,2.3673268354204056,0.7341061283416627
290,443.0,0.0,0.0,0.013475310966487368,1.49198560648589,0.7590202715101633
291,48.0,0.0,0.0,0.7506134901704995,0.8442714052622171,0.44767564815675953
292,412.0,0.0,0.0,0.003039442554835613,3.8734008173010475,0.6976011890429433
293,125.0,0.0,0.0,0.7457723401880442,1.1427489361713168,0.24026405910957616
294,273.0,0.0,0.0,0.0023633018725664574,2.4736513683150063,0.7142095697752368
295,411.0,0.0,0.0,0.011817271563770106,2.5563318804368746,0.6994345648745561
296,18.0,0.0,0.0,0.7503810609217438,1.1803990115752467,0.07476701831005184
297,489.0,0.0,0.0,0.00935535971185919,1.6931384560832785,0.10730098696499335
298,456.0,0.0,0.0,0.005897769602616841,2.712987330032617,0.1329019599743715
299,449.0,0.0,0.0,0.01346312316249058,3.5927109974789913,0.8686804120571685
300,376.0,0.0,0.0,0.018041761392711214,2.773128797442724,0.41365112424196293
301,74.0,0.0,0.0,0.7433680037822912,3.2761120600130957,0.9723212351978202
302,279.0,0.0,0.0,0.008130035357266537,1.2654238237627566,0.5275972323315294
303,107.0,0.0,0.0,0.7452355675575856,1.5725653538325806,0.6947928175767631
304,477.0,0.0,0.0,0.009540052583950711,3.5254484561164445,0.0257895407023484
305,219.0,0.0,0.0,0.7603708650400829,1.8367124290134293,0.15766726495576522
306,454.0,0.0,0.0,0.00919129079439932,2.0628921643621814,0.307693222654457
307,458.0,0.0,0.0,0.014632025528876512,3.3242144494051136,0.3077065430249375
308,351.0,0.0,0.0,0.0028655366069702715,1.819445799312334,0.41068712462020873
309,280.0,0.0,0.0,0.01500238223655324,1.2025230180302051,0.40161018393076464
310,191.0,0.0,0.0,0.7566904001697328,1.1903780585506536,0.11375388043206924
311,235.0,0.0,0.0,0.7540273468032875,0.6643366435125366,0.5367991189540682
312,272.0,0.0,0.0,0.003537277299436847,2.2989266636573906,0.17702548084533665
313,140.0,0.0,0.0,0.7565408266982021,2.911468453156899,0.8690951291041666
314,309.0,0.0,0.0,0.009305477646395095,3.490991192932413,0.28278149079417214
315,338.0,0.0,0.0,0.005561984909168148,1.3186240665910658,0.6019512179740296
316,414.0,0.0,0.0,0.010450747486609107,3.6295748830181696,0.8069996117302353
317,281.0,0.0,0.0,0.0019087653641456498,1.6933301005191317,0.8125415434518047
318,41.0,0.0,0.0,0.7561782562702665,3.147551691863695,0.4203122795591745
319,239.0,0.0,0.0,0.7375785981078921,2.8303253440837177,0.9790479154502271
320,384.0,0.0,0.0,0.005108382156192719,2.161739527136686,0.8945302012744124
321,407.0,0.0,0.0,0.0035240059297528465,3.8627419509543155,0.6313407943569773
322,67.0,0.0,0.0,0.7474742752034476,2.8437115878904238,0.6933476793673349
323,138.0,0.0,0.0,0.7511324563403322,2.884488502375377,0.9754206943190107
324,40.0,0.0,0.0,0.7571916383930538,3.2654240587384793,0.40059896000228346
325,305.0,0.0,0.0,0.027460589256363806,3.5461677947877543,0.6871213797723685
326,285.0,0.0,0.0,0.016676447910433087,1.3307886278459933,0.3807370033303551
327,381.0,0.0,0.0,0.000623681638162558,3.3852653025114385,0.31631002360414195
328,150.0,0.0,0.0,0.7531013429266809,2.6328144933175475,0.3001482814481454
329,207.0,0.0,0.0,0.7514724483227332,1.97739987228141,0.24313082573889988
330,483.0,0.0,0.0,0.007363869254465155,1.4452876181962346,0.851108863795837
331,165.0,0.0,0.0,0.7577165355438994,1.9719559679749472,0.1761060267221124
332,346.0,0.0,0.0,0.006791114700972725,3.474740343377117,0.46080415239954886
333,286.0,0.0,0.0,0.00070418618666346,3.6612226045827567,0.6099194346875282
334,214.0,0.0,0.0,0.7486769902827719,2.032931986246502,0.5524722708016109
335,186.0,0.0,0.0,0.7594700462957517,0.8344420410770428,0.08867188112614044
336,310.0,0.0,0.0,0.008125049813854951,1.6544345129480136,0.7579535658230521
337,79.0,0.0,0.0,0.7449728234716331,2.0954169325611463,0.6518260563906347
338,357.0,0.0,0.0,0.016134158290484375,2.4000699132962406,0.7226736363462486
339,416.0,0.0,0.0,0.01984825721405617,2.703346439957249,0.3396812451437764
340,373.0,0.0,0.0,0.011145245963184917,3.6931778667812947,0.4162620447659312
341,362.0,0.0,0.0,0.0038150731547053622,1.4066489009780194,0.8885962989927041
